Seed,FinalEntityCount,MaxEntityCount,StepsRun,ExecutionTime(ms),AverageAge,AverageEnergy,AvgSpeed,AvgMass,AvgEnergyEfficiency,AvgSightRange,AvgMetabolismRate,AvgReproductionThreshold,GRASSCount,MOUNTAINCount,FORESTCount,DESERTCount,TUNDRACount,SWAMPCount,OCEANCount,VOLCANICCount
-8329519185850821906,0,1,151,972,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-1655991278602637952,0,1,185,1054,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-8267141035584396696,0,1,114,724,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-3467606024694391505,0,2,170,1176,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-3605952849564474710,0,2,230,1329,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
5513293837870910602,0,1,61,540,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-7189265512272858983,0,1,24,357,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-3860059890267694459,0,1,20,314,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
1948920532629999670,0,1,15,294,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
887497241893284851,0,1,36,406,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
1642005970555370734,0,1,135,778,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-7023785037161945616,0,1,53,481,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
3214644587347094320,0,1,62,517,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
4933090952989678498,0,1,15,297,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-5433065342169297088,0,2,301,1386,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-4145148422752836832,0,1,48,439,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
2948163309201898826,0,1,41,428,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
-6726794492000123471,0,1,16,302,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7712228065044412090,0,1,16,282,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
8230928167697399609,0,1,17,276,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
7586844974804629706,0,1,22,323,0,00,0,00,0,000,0,000,0,000,0,000,0,000,0,000,0,0,0,0,0,0,0,0,
