Step,EntityID,X,Y,Energy,Age,Speed,Mass,EnergyEfficiency,ReproductionThreshold,SightRange,MetabolismRate,MaxLifespan,BiomeType,HasFood\n251,E000,39,25,36.87,251,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
284,E001,42,15,16.65,178,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
284,E002,31,4,34.56,108,1.00,2.00,1.00,50.00,5.00,0.10,1000,FOREST,false
284,E003,48,32,15.20,32,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
284,E004,44,22,7.54,27,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
285,E000,49,33,26.27,285,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
285,E001,42,16,15.86,179,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
285,E002,31,3,33.25,109,1.00,2.00,1.00,50.00,5.00,0.10,1000,FOREST,true
285,E003,48,31,14.54,33,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
285,E004,45,21,6.49,28,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
286,E000,49,34,25.60,286,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
286,E001,41,15,14.81,180,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
286,E002,32,3,37.90,110,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
286,E003,48,30,13.89,34,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
286,E004,46,21,5.70,29,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
287,E000,49,35,24.93,287,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
287,E001,40,15,14.57,181,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
287,E002,32,4,36.55,111,1.00,2.00,1.00,50.00,5.00,0.10,1000,FOREST,true
287,E003,48,29,13.23,35,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
287,E004,47,21,4.91,30,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
288,E000,49,36,23.75,288,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
288,E001,39,14,14.29,182,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
288,E002,33,4,41.20,112,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
288,E003,49,30,12.38,36,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
288,E004,48,21,4.12,31,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
289,E000,49,37,22.65,289,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
289,E001,38,14,14.05,183,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
289,E002,33,3,40.81,113,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,true
289,E003,49,31,11.73,37,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
289,E004,48,22,3.33,32,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
290,E000,49,38,21.55,290,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,true
290,E001,38,15,13.81,184,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
290,E002,34,3,43.42,114,1.00,2.00,1.00,50.00,5.00,0.10,1000,SWAMP,false
290,E003,48,31,11.07,38,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
290,E004,48,23,2.54,33,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
291,E000,49,38,23.45,291,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
