Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilität,Energie,Alter,Lebendig,Kategorie,Datei
2000,26,39,WÜSTE,1.099,1.716,1.11,10.12,11,1,population,ca_detail_1762512974066-pop1
2000,26,40,GEBIRGE,1.099,1.165,1.11,2.04,16,1,population,ca_detail_1762512974066-pop1
2000,26,41,SUMPF,0.978,1.329,1.624,80.71,78,1,population,ca_detail_1762512974066-pop1
2000,26,42,WÜSTE,2.0,1.901,1.7,55.05,18,1,population,ca_detail_1762512974066-pop1
2000,26,43,GRASLAND,2.0,1.415,1.7,200.0,78,1,population,ca_detail_1762512974066-pop1
2000,26,44,VULKAN,2.0,1.901,1.7,10.77,11,1,population,ca_detail_1762512974066-pop1
2000,26,45,WALD,2.0,2.0,1.7,200.0,30,1,population,ca_detail_1762512974066-pop1
2000,26,46,TUNDRA,2.0,2.0,1.7,50.56,18,1,population,ca_detail_1762512974066-pop1
2000,26,47,VULKAN,2.0,2.0,1.7,1.1,13,1,population,ca_detail_1762512974066-pop1
2000,26,48,GEBIRGE,1.143,2.0,1.663,200.0,442,1,population,ca_detail_1762512974066-pop1
2000,26,49,GRASLAND,1.698,2.0,2.0,200.0,113,1,population,ca_detail_1762512974066-pop1
2000,27,0,GEBIRGE,1.698,2.0,2.0,200.0,108,1,population,ca_detail_1762512974066-pop1
2000,27,1,VULKAN,1.462,2.0,2.0,31.2,8,1,population,ca_detail_1762512974066-pop1
2000,27,2,GRASLAND,0.9,2.0,2.0,200.0,405,1,population,ca_detail_1762512974066-pop1
2000,27,3,TUNDRA,1.462,2.0,1.724,96.21,36,1,population,ca_detail_1762512974066-pop1
2000,27,4,WALD,0.512,2.0,2.0,200.0,205,1,population,ca_detail_1762512974066-pop1
2000,27,5,TUNDRA,1.732,2.0,1.687,197.74,171,1,population,ca_detail_1762512974066-pop1
2000,27,6,GRASLAND,0.781,2.0,1.105,200.0,470,1,population,ca_detail_1762512974066-pop1
2000,27,7,VULKAN,1.732,1.809,2.0,28.53,8,1,population,ca_detail_1762512974066-pop1
2000,27,8,WÜSTE,1.732,2.0,2.0,5.65,32,1,population,ca_detail_1762512974066-pop1
2000,27,9,WÜSTE,1.732,2.0,2.0,17.44,28,1,population,ca_detail_1762512974066-pop1
2000,27,10,GRASLAND,1.532,2.0,1.687,200.0,63,1,population,ca_detail_1762512974066-pop1
2000,27,11,OZEAN,1.578,2.0,1.687,200.0,36,1,population,ca_detail_1762512974066-pop1
2000,27,12,TUNDRA,1.532,2.0,1.687,47.92,46,1,population,ca_detail_1762512974066-pop1
2000,27,13,WALD,1.978,1.557,1.747,200.0,177,1,population,ca_detail_1762512974066-pop1
2000,27,14,OZEAN,1.04,1.854,0.967,200.0,1471,1,population,ca_detail_1762512974066-pop1
2000,27,15,SUMPF,1.723,1.466,0.98,66.62,16,1,population,ca_detail_1762512974066-pop1
2000,27,16,OZEAN,1.518,1.466,1.631,200.0,132,1,population,ca_detail_1762512974066-pop1
2000,27,17,GEBIRGE,1.007,2.0,0.695,200.0,870,1,population,ca_detail_1762512974066-pop1
2000,27,18,TUNDRA,2.0,2.0,1.218,64.75,112,1,population,ca_detail_1762512974066-pop1
2000,27,19,SUMPF,1.079,1.735,2.0,132.98,13,1,population,ca_detail_1762512974066-pop1
2000,27,20,VULKAN,1.079,2.0,1.392,91.4,1,1,population,ca_detail_1762512974066-pop1
2000,27,21,GRASLAND,1.577,2.0,2.0,200.0,394,1,population,ca_detail_1762512974066-pop1
2000,27,22,OZEAN,1.907,1.671,2.0,200.0,272,1,population,ca_detail_1762512974066-pop1
2000,27,23,VULKAN,1.079,2.0,2.0,42.5,9,1,population,ca_detail_1762512974066-pop1
2000,27,24,WÜSTE,1.69,2.0,1.843,55.7,14,1,population,ca_detail_1762512974066-pop1
2000,27,25,WÜSTE,1.69,2.0,1.843,84.18,5,1,population,ca_detail_1762512974066-pop1
2000,27,26,GEBIRGE,1.96,1.661,2.0,200.0,288,1,population,ca_detail_1762512974066-pop1
2000,27,27,GEBIRGE,1.276,1.661,1.989,119.55,210,1,population,ca_detail_1762512974066-pop1
2000,27,28,SUMPF,2.0,1.661,1.989,200.0,230,1,population,ca_detail_1762512974066-pop1
2000,27,29,VULKAN,2.0,1.661,1.989,110.89,238,1,population,ca_detail_1762512974066-pop1
2000,27,30,OZEAN,1.068,2.0,2.0,94.63,114,1,population,ca_detail_1762512974066-pop1
2000,27,31,WÜSTE,1.068,2.0,2.0,173.45,138,1,population,ca_detail_1762512974066-pop1
2000,27,32,WÜSTE,1.068,2.0,2.0,45.34,9,1,population,ca_detail_1762512974066-pop1
2000,27,33,VULKAN,1.068,2.0,2.0,48.4,6,1,population,ca_detail_1762512974066-pop1
2000,27,34,VULKAN,1.068,2.0,1.437,91.4,1,1,population,ca_detail_1762512974066-pop1
2000,27,35,TUNDRA,1.297,1.885,1.013,39.18,41,1,population,ca_detail_1762512974066-pop1
2000,27,36,SUMPF,1.012,2.0,0.513,200.0,980,1,population,ca_detail_1762512974066-pop1
2000,27,37,WALD,1.297,1.373,1.823,200.0,17,1,population,ca_detail_1762512974066-pop1
2000,27,38,WÜSTE,1.297,2.0,1.769,10.83,19,1,population,ca_detail_1762512974066-pop1
2000,27,39,VULKAN,1.297,2.0,1.676,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,27,41,WÜSTE,0.978,1.198,1.624,56.03,5,1,population,ca_detail_1762512974066-pop1
2000,27,42,WALD,1.093,1.505,2.0,200.0,74,1,population,ca_detail_1762512974066-pop1
2000,27,43,OZEAN,2.0,1.393,2.0,200.0,464,1,population,ca_detail_1762512974066-pop1
2000,27,44,WALD,0.671,1.897,0.5,200.0,1174,1,population,ca_detail_1762512974066-pop1
2000,27,45,GEBIRGE,0.741,2.0,1.292,200.0,654,1,population,ca_detail_1762512974066-pop1
2000,27,46,GRASLAND,0.671,1.897,0.5,200.0,1307,1,population,ca_detail_1762512974066-pop1
2000,27,47,SUMPF,1.698,1.938,2.0,200.0,244,1,population,ca_detail_1762512974066-pop1
2000,27,48,SUMPF,1.698,2.0,2.0,200.0,149,1,population,ca_detail_1762512974066-pop1
2000,27,49,WALD,0.884,2.0,1.687,200.0,995,1,population,ca_detail_1762512974066-pop1
2000,28,0,TUNDRA,0.9,2.0,2.0,193.24,359,1,population,ca_detail_1762512974066-pop1
2000,28,1,OZEAN,1.427,1.474,1.776,200.0,572,1,population,ca_detail_1762512974066-pop1
2000,28,2,GRASLAND,0.712,1.491,1.922,200.0,95,1,population,ca_detail_1762512974066-pop1
2000,28,3,TUNDRA,0.741,1.491,1.409,0.05,25,1,population,ca_detail_1762512974066-pop1
2000,28,4,VULKAN,0.712,1.491,1.576,14.04,9,1,population,ca_detail_1762512974066-pop1
2000,28,5,SUMPF,2.0,1.168,2.0,200.0,331,1,population,ca_detail_1762512974066-pop1
2000,28,6,VULKAN,1.923,2.0,1.718,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,28,7,WÜSTE,1.26,2.0,1.718,51.64,10,1,population,ca_detail_1762512974066-pop1
2000,28,8,WALD,2.0,2.0,1.837,200.0,334,1,population,ca_detail_1762512974066-pop1
2000,28,9,GRASLAND,0.5,1.5,2.0,200.0,787,1,population,ca_detail_1762512974066-pop1
2000,28,10,GRASLAND,0.5,1.5,2.0,200.0,653,1,population,ca_detail_1762512974066-pop1
2000,28,11,WÜSTE,2.0,2.0,1.687,76.88,12,1,population,ca_detail_1762512974066-pop1
2000,28,12,SUMPF,1.883,2.0,1.994,200.0,438,1,population,ca_detail_1762512974066-pop1
2000,28,13,TUNDRA,1.259,2.0,1.687,96.29,25,1,population,ca_detail_1762512974066-pop1
2000,28,14,SUMPF,1.095,2.0,0.695,200.0,843,1,population,ca_detail_1762512974066-pop1
2000,28,15,WALD,1.096,2.0,1.005,200.0,723,1,population,ca_detail_1762512974066-pop1
2000,28,16,SUMPF,1.556,1.571,1.631,200.0,297,1,population,ca_detail_1762512974066-pop1
2000,28,17,VULKAN,1.51,1.816,1.631,110.78,299,1,population,ca_detail_1762512974066-pop1
2000,28,18,TUNDRA,2.0,1.851,1.218,181.75,186,1,population,ca_detail_1762512974066-pop1
2000,28,19,VULKAN,1.803,2.0,1.305,0.32,12,1,population,ca_detail_1762512974066-pop1
2000,28,20,SUMPF,1.387,1.671,2.0,200.0,210,1,population,ca_detail_1762512974066-pop1
2000,28,21,GRASLAND,2.0,1.991,2.0,88.73,737,1,population,ca_detail_1762512974066-pop1
2000,28,22,GRASLAND,1.907,1.512,1.681,200.0,402,1,population,ca_detail_1762512974066-pop1
2000,28,23,OZEAN,1.233,2.0,2.0,200.0,143,1,population,ca_detail_1762512974066-pop1
2000,28,24,SUMPF,1.69,2.0,1.843,200.0,129,1,population,ca_detail_1762512974066-pop1
2000,28,25,GEBIRGE,1.69,2.0,1.843,119.96,89,1,population,ca_detail_1762512974066-pop1
2000,28,26,GEBIRGE,1.929,2.0,1.911,200.0,1348,1,population,ca_detail_1762512974066-pop1
2000,28,27,VULKAN,1.068,1.996,1.804,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,28,28,WÜSTE,1.255,2.0,1.633,95.11,1,1,population,ca_detail_1762512974066-pop1
2000,28,29,SUMPF,1.255,2.0,1.633,158.74,104,1,population,ca_detail_1762512974066-pop1
2000,28,30,VULKAN,1.068,2.0,1.436,14.0,10,1,population,ca_detail_1762512974066-pop1
2000,28,31,VULKAN,0.526,1.418,1.514,80.58,2,1,population,ca_detail_1762512974066-pop1
2000,28,32,SUMPF,0.578,2.0,1.33,200.0,678,1,population,ca_detail_1762512974066-pop1
2000,28,33,WALD,0.526,2.0,1.413,200.0,329,1,population,ca_detail_1762512974066-pop1
2000,28,34,WALD,1.068,2.0,2.0,162.43,107,1,population,ca_detail_1762512974066-pop1
2000,28,35,VULKAN,1.068,2.0,2.0,65.6,4,1,population,ca_detail_1762512974066-pop1
2000,28,36,TUNDRA,0.911,2.0,2.0,92.17,111,1,population,ca_detail_1762512974066-pop1
2000,28,37,OZEAN,1.297,1.35,1.676,97.31,84,1,population,ca_detail_1762512974066-pop1
2000,28,38,GRASLAND,1.297,2.0,1.676,148.6,106,1,population,ca_detail_1762512974066-pop1
2000,28,39,WÜSTE,1.297,2.0,1.676,88.8,3,1,population,ca_detail_1762512974066-pop1
2000,28,40,VULKAN,2.0,2.0,1.416,25.22,193,1,population,ca_detail_1762512974066-pop1
2000,28,41,OZEAN,1.808,2.0,1.416,200.0,230,1,population,ca_detail_1762512974066-pop1
2000,28,42,GRASLAND,1.855,2.0,2.0,200.0,367,1,population,ca_detail_1762512974066-pop1
2000,28,43,TUNDRA,1.487,1.505,2.0,85.86,4,1,population,ca_detail_1762512974066-pop1
2000,28,44,TUNDRA,1.808,2.0,2.0,200.0,399,1,population,ca_detail_1762512974066-pop1
2000,28,45,GEBIRGE,1.583,2.0,1.663,200.0,328,1,population,ca_detail_1762512974066-pop1
2000,28,46,VULKAN,0.834,2.0,1.292,2.2,722,1,population,ca_detail_1762512974066-pop1
2000,28,47,WALD,0.882,2.0,1.292,200.0,757,1,population,ca_detail_1762512974066-pop1
2000,28,48,SUMPF,1.073,1.198,0.566,200.0,1876,1,population,ca_detail_1762512974066-pop1
2000,28,49,SUMPF,0.882,1.78,1.383,200.0,747,1,population,ca_detail_1762512974066-pop1
2000,29,0,SUMPF,0.712,2.0,1.21,150.0,24,1,population,ca_detail_1762512974066-pop1
2000,29,1,OZEAN,2.0,1.475,2.0,200.0,629,1,population,ca_detail_1762512974066-pop1
2000,29,2,GEBIRGE,0.721,2.0,0.869,200.0,1318,1,population,ca_detail_1762512974066-pop1
2000,29,3,GRASLAND,0.712,1.491,1.922,160.98,82,1,population,ca_detail_1762512974066-pop1
2000,29,4,TUNDRA,0.781,2.0,1.105,23.89,440,1,population,ca_detail_1762512974066-pop1
2000,29,5,GRASLAND,0.721,1.713,1.206,200.0,972,1,population,ca_detail_1762512974066-pop1
2000,29,6,GEBIRGE,1.387,2.0,1.718,61.08,64,1,population,ca_detail_1762512974066-pop1
2000,29,7,GRASLAND,1.387,2.0,1.718,132.4,119,1,population,ca_detail_1762512974066-pop1
2000,29,8,WALD,1.387,2.0,1.718,169.37,87,1,population,ca_detail_1762512974066-pop1
2000,29,9,VULKAN,0.991,2.0,1.718,91.4,1,1,population,ca_detail_1762512974066-pop1
2000,29,10,SUMPF,1.532,2.0,1.687,200.0,55,1,population,ca_detail_1762512974066-pop1
2000,29,11,TUNDRA,1.7,2.0,1.386,9.34,915,1,population,ca_detail_1762512974066-pop1
2000,29,12,OZEAN,1.532,1.919,1.933,130.78,34,1,population,ca_detail_1762512974066-pop1
2000,29,13,GEBIRGE,2.0,2.0,1.747,200.0,251,1,population,ca_detail_1762512974066-pop1
2000,29,14,GEBIRGE,2.0,2.0,1.747,195.5,225,1,population,ca_detail_1762512974066-pop1
2000,29,15,GEBIRGE,1.803,1.851,1.593,200.0,314,1,population,ca_detail_1762512974066-pop1
2000,29,16,WÜSTE,2.0,1.851,1.153,54.57,14,1,population,ca_detail_1762512974066-pop1
2000,29,17,OZEAN,1.803,1.851,1.593,200.0,139,1,population,ca_detail_1762512974066-pop1
2000,29,18,OZEAN,1.803,2.0,1.305,84.99,107,1,population,ca_detail_1762512974066-pop1
2000,29,19,VULKAN,2.0,2.0,1.652,46.58,7,1,population,ca_detail_1762512974066-pop1
2000,29,20,VULKAN,1.842,1.339,2.0,50.57,5,1,population,ca_detail_1762512974066-pop1
2000,29,21,WÜSTE,2.0,2.0,1.563,70.06,15,1,population,ca_detail_1762512974066-pop1
2000,29,22,OZEAN,2.0,2.0,2.0,200.0,731,1,population,ca_detail_1762512974066-pop1
2000,29,23,SUMPF,1.907,1.362,1.129,200.0,303,1,population,ca_detail_1762512974066-pop1
2000,29,24,WALD,1.907,1.512,1.681,200.0,300,1,population,ca_detail_1762512974066-pop1
2000,29,25,VULKAN,1.69,1.382,1.843,70.63,3,1,population,ca_detail_1762512974066-pop1
2000,29,26,OZEAN,1.634,1.979,2.0,200.0,807,1,population,ca_detail_1762512974066-pop1
2000,29,27,OZEAN,0.5,1.762,0.5,200.0,1093,1,population,ca_detail_1762512974066-pop1
2000,29,28,WALD,1.068,1.996,2.0,150.0,107,1,population,ca_detail_1762512974066-pop1
2000,29,29,GEBIRGE,1.255,2.0,1.017,200.0,52,1,population,ca_detail_1762512974066-pop1
2000,29,30,OZEAN,1.068,1.485,2.0,151.39,136,1,population,ca_detail_1762512974066-pop1
2000,29,31,WALD,0.526,1.418,1.514,170.85,103,1,population,ca_detail_1762512974066-pop1
2000,29,32,WALD,0.5,1.23,1.202,200.0,511,1,population,ca_detail_1762512974066-pop1
2000,29,33,GRASLAND,0.526,2.0,1.308,200.0,328,1,population,ca_detail_1762512974066-pop1
2000,29,34,WALD,0.879,2.0,2.0,200.0,94,1,population,ca_detail_1762512974066-pop1
2000,29,35,GEBIRGE,0.505,2.0,1.257,74.46,133,1,population,ca_detail_1762512974066-pop1
2000,29,36,VULKAN,1.297,1.35,1.421,40.84,6,1,population,ca_detail_1762512974066-pop1
2000,29,37,TUNDRA,1.028,2.0,2.0,23.04,432,1,population,ca_detail_1762512974066-pop1
2000,29,38,GRASLAND,0.807,1.375,1.096,200.0,759,1,population,ca_detail_1762512974066-pop1
2000,29,39,WALD,1.287,2.0,1.153,200.0,169,1,population,ca_detail_1762512974066-pop1
2000,29,40,WÜSTE,1.287,2.0,1.676,85.69,3,1,population,ca_detail_1762512974066-pop1
2000,29,41,SUMPF,1.287,2.0,1.676,95.69,112,1,population,ca_detail_1762512974066-pop1
2000,29,42,TUNDRA,1.808,2.0,1.416,73.68,119,1,population,ca_detail_1762512974066-pop1
2000,29,43,SUMPF,1.022,2.0,0.636,200.0,1457,1,population,ca_detail_1762512974066-pop1
2000,29,44,OZEAN,0.868,2.0,2.0,200.0,768,1,population,ca_detail_1762512974066-pop1
2000,29,45,GEBIRGE,0.532,2.0,2.0,80.65,60,1,population,ca_detail_1762512974066-pop1
2000,29,46,WÜSTE,0.5,2.0,2.0,25.6,12,1,population,ca_detail_1762512974066-pop1
2000,29,47,WALD,1.698,1.318,2.0,200.0,193,1,population,ca_detail_1762512974066-pop1
2000,29,48,WALD,1.654,1.526,0.672,200.0,525,1,population,ca_detail_1762512974066-pop1
2000,29,49,GRASLAND,2.0,1.526,0.672,200.0,600,1,population,ca_detail_1762512974066-pop1
2000,30,0,SUMPF,2.0,1.526,0.856,200.0,734,1,population,ca_detail_1762512974066-pop1
2000,30,1,OZEAN,0.712,1.491,1.922,58.06,66,1,population,ca_detail_1762512974066-pop1
2000,30,2,OZEAN,0.712,1.491,1.922,82.01,76,1,population,ca_detail_1762512974066-pop1
2000,30,3,SUMPF,2.0,1.168,2.0,200.0,347,1,population,ca_detail_1762512974066-pop1
2000,30,4,WÜSTE,0.712,1.491,1.501,92.24,1,1,population,ca_detail_1762512974066-pop1
2000,30,5,GEBIRGE,1.984,2.0,1.837,200.0,302,1,population,ca_detail_1762512974066-pop1
2000,30,6,WALD,0.534,1.253,2.0,200.0,917,1,population,ca_detail_1762512974066-pop1
2000,30,7,VULKAN,1.387,2.0,1.892,91.4,1,1,population,ca_detail_1762512974066-pop1
2000,30,8,WÜSTE,1.23,2.0,1.718,93.14,2,1,population,ca_detail_1762512974066-pop1
2000,30,9,SUMPF,2.0,2.0,1.837,200.0,71,1,population,ca_detail_1762512974066-pop1
2000,30,10,SUMPF,1.852,2.0,1.751,200.0,299,1,population,ca_detail_1762512974066-pop1
2000,30,11,GEBIRGE,1.532,1.919,1.933,88.78,46,1,population,ca_detail_1762512974066-pop1
2000,30,12,WALD,1.532,1.919,1.933,193.16,5,1,population,ca_detail_1762512974066-pop1
2000,30,13,WÜSTE,1.346,1.919,1.933,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,30,14,VULKAN,1.531,1.919,1.933,57.25,9,1,population,ca_detail_1762512974066-pop1
2000,30,15,WÜSTE,2.0,2.0,1.747,63.35,209,1,population,ca_detail_1762512974066-pop1
2000,30,16,SUMPF,1.803,1.851,1.593,200.0,190,1,population,ca_detail_1762512974066-pop1
2000,30,17,GEBIRGE,1.803,1.851,0.981,115.38,126,1,population,ca_detail_1762512974066-pop1
2000,30,18,WÜSTE,2.0,1.613,1.739,56.82,10,1,population,ca_detail_1762512974066-pop1
2000,30,19,VULKAN,1.803,1.734,1.305,81.86,2,1,population,ca_detail_1762512974066-pop1
2000,30,20,VULKAN,2.0,2.0,1.801,54.61,6,1,population,ca_detail_1762512974066-pop1
2000,30,21,SUMPF,2.0,2.0,1.593,106.4,40,1,population,ca_detail_1762512974066-pop1
2000,30,22,VULKAN,2.0,1.223,2.0,159.33,292,1,population,ca_detail_1762512974066-pop1
2000,30,23,OZEAN,2.0,1.223,1.36,200.0,138,1,population,ca_detail_1762512974066-pop1
2000,30,24,TUNDRA,2.0,2.0,2.0,53.78,29,1,population,ca_detail_1762512974066-pop1
2000,30,25,SUMPF,2.0,1.683,2.0,157.68,88,1,population,ca_detail_1762512974066-pop1
2000,30,26,TUNDRA,1.577,2.0,2.0,200.0,451,1,population,ca_detail_1762512974066-pop1
2000,30,27,GRASLAND,1.871,2.0,1.712,200.0,494,1,population,ca_detail_1762512974066-pop1
2000,30,28,GRASLAND,1.582,1.979,2.0,200.0,281,1,population,ca_detail_1762512974066-pop1
2000,30,29,GEBIRGE,1.068,1.996,2.0,200.0,94,1,population,ca_detail_1762512974066-pop1
2000,30,30,SUMPF,0.706,1.418,2.0,79.18,68,1,population,ca_detail_1762512974066-pop1
2000,30,31,VULKAN,0.733,1.974,1.827,30.84,8,1,population,ca_detail_1762512974066-pop1
2000,30,32,GRASLAND,0.5,0.9,1.514,123.79,28,1,population,ca_detail_1762512974066-pop1
2000,30,33,VULKAN,0.702,2.0,2.0,14.0,10,1,population,ca_detail_1762512974066-pop1
2000,30,34,VULKAN,0.879,2.0,2.0,5.4,11,1,population,ca_detail_1762512974066-pop1
2000,30,35,WALD,0.505,2.0,1.257,200.0,94,1,population,ca_detail_1762512974066-pop1
2000,30,36,OZEAN,0.526,2.0,0.868,200.0,208,1,population,ca_detail_1762512974066-pop1
2000,30,37,WALD,0.807,1.375,1.096,200.0,603,1,population,ca_detail_1762512974066-pop1
2000,30,38,TUNDRA,1.382,2.0,1.153,51.32,85,1,population,ca_detail_1762512974066-pop1
2000,30,39,VULKAN,1.287,1.341,1.153,80.24,2,1,population,ca_detail_1762512974066-pop1
2000,30,40,SUMPF,1.287,2.0,1.153,113.8,105,1,population,ca_detail_1762512974066-pop1
2000,30,41,VULKAN,1.298,1.387,1.676,12.0,9,1,population,ca_detail_1762512974066-pop1
2000,30,42,GRASLAND,1.287,2.0,1.676,200.0,118,1,population,ca_detail_1762512974066-pop1
2000,30,43,GEBIRGE,0.845,2.0,0.5,200.0,1303,1,population,ca_detail_1762512974066-pop1
2000,30,44,GEBIRGE,0.532,2.0,2.0,138.45,103,1,population,ca_detail_1762512974066-pop1
2000,30,45,WALD,0.5,2.0,2.0,200.0,96,1,population,ca_detail_1762512974066-pop1
2000,30,46,VULKAN,0.5,2.0,1.716,14.0,10,1,population,ca_detail_1762512974066-pop1
2000,30,47,OZEAN,1.654,1.526,0.672,200.0,501,1,population,ca_detail_1762512974066-pop1
2000,30,48,OZEAN,1.698,1.318,1.407,193.23,98,1,population,ca_detail_1762512974066-pop1
2000,30,49,TUNDRA,0.712,2.0,1.187,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,31,0,VULKAN,0.787,1.491,1.922,63.85,53,1,population,ca_detail_1762512974066-pop1
2000,31,1,OZEAN,0.712,1.491,1.922,102.39,1,1,population,ca_detail_1762512974066-pop1
2000,31,2,VULKAN,0.712,2.0,1.922,74.2,3,1,population,ca_detail_1762512974066-pop1
2000,31,3,SUMPF,0.781,1.655,1.886,130.08,61,1,population,ca_detail_1762512974066-pop1
2000,31,4,TUNDRA,2.0,2.0,2.0,200.0,778,1,population,ca_detail_1762512974066-pop1
2000,31,5,WALD,2.0,2.0,2.0,200.0,786,1,population,ca_detail_1762512974066-pop1
2000,31,6,TUNDRA,0.967,2.0,2.0,47.31,187,1,population,ca_detail_1762512974066-pop1
2000,31,7,SUMPF,1.567,2.0,1.389,200.0,452,1,population,ca_detail_1762512974066-pop1
2000,31,8,SUMPF,2.0,2.0,1.837,200.0,157,1,population,ca_detail_1762512974066-pop1
2000,31,9,VULKAN,2.0,2.0,1.837,54.68,6,1,population,ca_detail_1762512974066-pop1
2000,31,10,GEBIRGE,2.0,2.0,1.837,94.07,41,1,population,ca_detail_1762512974066-pop1
2000,31,11,VULKAN,1.913,1.919,1.933,26.95,9,1,population,ca_detail_1762512974066-pop1
2000,31,13,TUNDRA,1.852,2.0,1.751,200.0,189,1,population,ca_detail_1762512974066-pop1
2000,31,14,GEBIRGE,1.883,1.836,1.994,156.29,474,1,population,ca_detail_1762512974066-pop1
2000,31,15,WALD,1.803,1.851,1.593,200.0,168,1,population,ca_detail_1762512974066-pop1
2000,31,16,WÜSTE,1.179,1.851,0.981,0.63,15,1,population,ca_detail_1762512974066-pop1
2000,31,17,GEBIRGE,1.059,2.0,0.988,200.0,795,1,population,ca_detail_1762512974066-pop1
2000,31,18,OZEAN,1.096,2.0,1.27,200.0,607,1,population,ca_detail_1762512974066-pop1
2000,31,19,OZEAN,2.0,2.0,1.593,200.0,122,1,population,ca_detail_1762512974066-pop1
2000,31,20,GEBIRGE,2.0,2.0,1.593,200.0,103,1,population,ca_detail_1762512974066-pop1
2000,31,21,OZEAN,1.676,1.751,1.418,200.0,253,1,population,ca_detail_1762512974066-pop1
2000,31,22,TUNDRA,1.106,2.0,1.516,133.25,1021,1,population,ca_detail_1762512974066-pop1
2000,31,23,WÜSTE,2.0,2.0,2.0,69.03,17,1,population,ca_detail_1762512974066-pop1
2000,31,24,WALD,2.0,1.223,2.0,200.0,158,1,population,ca_detail_1762512974066-pop1
2000,31,25,GRASLAND,1.214,1.223,2.0,101.18,87,1,population,ca_detail_1762512974066-pop1
2000,31,26,VULKAN,2.0,1.683,2.0,81.66,2,1,population,ca_detail_1762512974066-pop1
2000,31,27,WÜSTE,2.0,1.556,2.0,53.82,10,1,population,ca_detail_1762512974066-pop1
2000,31,28,OZEAN,2.0,1.556,2.0,200.0,114,1,population,ca_detail_1762512974066-pop1
2000,31,29,SUMPF,1.976,1.979,2.0,200.0,370,1,population,ca_detail_1762512974066-pop1
2000,31,30,WALD,1.068,1.996,2.0,200.0,53,1,population,ca_detail_1762512974066-pop1
2000,31,31,VULKAN,0.706,1.418,2.0,100.0,0,1,population,ca_detail_1762512974066-pop1
2000,31,32,TUNDRA,0.526,2.0,1.539,70.87,161,1,population,ca_detail_1762512974066-pop1
2000,31,33,VULKAN,0.505,2.0,1.71,48.4,6,1,population,ca_detail_1762512974066-pop1
2000,31,34,OZEAN,0.505,2.0,1.71,118.8,26,1,population,ca_detail_1762512974066-pop1
2000,31,35,VULKAN,0.505,2.0,0.824,74.2,3,1,population,ca_detail_1762512974066-pop1
2000,31,36,WÜSTE,0.505,2.0,1.257,44.2,9,1,population,ca_detail_1762512974066-pop1
2000,31,37,WALD,1.707,2.0,1.206,200.0,56,1,population,ca_detail_1762512974066-pop1
2000,31,38,WÜSTE,2.0,2.0,1.206,76.94,10,1,population,ca_detail_1762512974066-pop1
2000,31,39,WÜSTE,1.287,2.0,1.41,25.82,15,1,population,ca_detail_1762512974066-pop1
2000,31,40,SUMPF,1.287,1.895,1.206,200.0,83,1,population,ca_detail_1762512974066-pop1
2000,31,41,VULKAN,1.287,2.0,1.146,57.0,5,1,population,ca_detail_1762512974066-pop1
2000,31,42,GEBIRGE,2.0,2.0,2.0,200.0,503,1,population,ca_detail_1762512974066-pop1
2000,31,43,OZEAN,1.287,2.0,1.945,156.13,89,1,population,ca_detail_1762512974066-pop1
2000,31,44,GRASLAND,1.155,2.0,1.154,200.0,1156,1,population,ca_detail_1762512974066-pop1
2000,31,45,WALD,2.0,2.0,2.0,200.0,339,1,population,ca_detail_1762512974066-pop1
2000,31,46,SUMPF,0.5,2.0,2.0,200.0,65,1,population,ca_detail_1762512974066-pop1
2000,31,47,OZEAN,1.698,1.318,2.0,163.74,106,1,population,ca_detail_1762512974066-pop1
2000,31,48,OZEAN,0.9,2.0,2.0,200.0,312,1,population,ca_detail_1762512974066-pop1
2000,31,49,TUNDRA,1.698,1.364,1.407,36.01,13,1,population,ca_detail_1762512974066-pop1
2000,32,0,WÜSTE,1.248,1.241,1.498,5.03,11,1,population,ca_detail_1762512974066-pop1
2000,32,1,WÜSTE,0.574,2.0,1.886,62.8,6,1,population,ca_detail_1762512974066-pop1
2000,32,2,OZEAN,0.574,2.0,1.886,126.42,64,1,population,ca_detail_1762512974066-pop1
2000,32,3,GRASLAND,0.9,2.0,1.886,200.0,62,1,population,ca_detail_1762512974066-pop1
2000,32,4,VULKAN,0.781,1.655,1.886,17.01,9,1,population,ca_detail_1762512974066-pop1
2000,32,5,GRASLAND,2.0,2.0,2.0,200.0,560,1,population,ca_detail_1762512974066-pop1
2000,32,6,SUMPF,2.0,2.0,1.837,200.0,59,1,population,ca_detail_1762512974066-pop1
2000,32,7,TUNDRA,2.0,2.0,1.837,56.36,74,1,population,ca_detail_1762512974066-pop1
2000,32,8,TUNDRA,2.0,2.0,1.244,69.31,98,1,population,ca_detail_1762512974066-pop1
2000,32,9,VULKAN,1.233,1.805,1.999,19.52,9,1,population,ca_detail_1762512974066-pop1
2000,32,10,GEBIRGE,1.597,2.0,1.446,200.0,149,1,population,ca_detail_1762512974066-pop1
2000,32,11,WÜSTE,2.0,2.0,1.837,73.87,14,1,population,ca_detail_1762512974066-pop1
