Zeitschritt,X,Y,Umgebung,Anpassung,Effizienz,Mobilität,Energie,Alter,Lebendig,Kategorie,Datei
2000,33,2,GRASLAND,1.652,2.0,1.042,200.0,395,1,seed,ca_detail_1762512446573
2000,45,40,OZEAN,0.878,2.0,2.0,174.93,64,1,steps,ca_detail_1762512849242
2000,14,43,SUMPF,1.314,1.572,1.472,200.0,187,1,same,ca_detail_1762512346105
2000,12,31,SUMPF,0.662,1.547,1.04,82.56,76,1,same,ca_detail_1762512270723
2000,42,27,VULKAN,0.558,1.225,0.5,89.84,1,1,population,ca_detail_1762513249309-pop1250
2000,44,5,VULKAN,0.695,1.855,2.0,64.13,63,1,population,ca_detail_1762513065927-pop50
2000,42,47,GRASLAND,0.766,1.364,0.657,200.0,296,1,population,ca_detail_1762513065927-pop50
2000,25,21,WALD,1.337,2.0,0.737,196.36,5,1,same,ca_detail_1762512346105
1200,27,36,SUMPF,0.862,2.0,2.0,182.58,114,1,steps,ca_detail_1762512788880
2000,42,28,TUNDRA,1.025,2.0,1.049,90.51,13,1,population,ca_detail_1762513249309-pop1250
2000,19,38,SUMPF,0.986,2.0,1.22,200.0,799,1,seed,ca_detail_1762512483895
2000,19,14,GRASLAND,0.964,1.266,2.0,200.0,310,1,same,ca_detail_1762512398038
2000,44,49,OZEAN,0.825,1.87,0.709,200.0,1393,1,population,ca_detail_1762513304195-pop2500
2000,15,44,TUNDRA,1.774,2.0,1.968,55.92,139,1,seed,ca_detail_1762512483895
2000,16,26,GRASLAND,0.898,1.135,1.794,185.65,86,1,population,ca_detail_1762512974066-pop1
2000,32,20,WALD,0.674,2.0,1.544,200.0,635,1,same,ca_detail_1762512370832
2000,30,30,SUMPF,0.933,1.873,0.665,200.0,152,1,same,ca_detail_1762512346105
2000,37,11,WÜSTE,1.212,2.0,0.682,34.25,11,1,steps,ca_detail_1762512849242
2000,29,18,OZEAN,1.678,2.0,0.906,200.0,200,1,same,ca_detail_1762512370832
800,19,30,SUMPF,1.163,1.529,0.933,200.0,405,1,steps,ca_detail_1762512767599
2000,42,13,GEBIRGE,1.547,1.849,1.676,200.0,266,1,seed,ca_detail_1762512483895
2000,49,7,TUNDRA,2.0,2.0,2.0,87.24,78,1,seed,ca_detail_1762512624538
2000,9,38,VULKAN,2.0,2.0,1.781,18.24,435,1,population,ca_detail_1762513304195-pop2500
2000,18,36,GRASLAND,1.827,1.939,1.231,200.0,207,1,same,ca_detail_1762512310071
2000,28,11,SUMPF,1.875,2.0,1.422,189.75,108,1,seed,ca_detail_1762512624538
2000,16,45,TUNDRA,2.0,2.0,1.601,52.29,35,1,population,ca_detail_1762513249309-pop1250
2000,24,7,GRASLAND,2.0,1.293,2.0,200.0,17,1,seed,ca_detail_1762512483895
2000,27,5,WÜSTE,1.926,2.0,2.0,6.34,44,1,seed,ca_detail_1762512483895
2000,20,22,OZEAN,1.598,2.0,2.0,200.0,187,1,population,ca_detail_1762513065927-pop50
1600,38,3,GRASLAND,0.88,1.892,1.486,200.0,225,1,steps,ca_detail_1762512804294
2000,15,13,GEBIRGE,0.585,1.579,1.572,8.28,246,1,seed,ca_detail_1762512483895
2000,19,49,TUNDRA,1.21,2.0,1.344,87.93,46,1,population,ca_detail_1762513304195-pop2500
2000,40,25,VULKAN,1.676,2.0,1.682,50.21,6,1,population,ca_detail_1762512974066-pop1
400,26,16,GEBIRGE,0.694,1.994,0.5,200.0,341,1,steps,ca_detail_1762512748570
2000,11,13,TUNDRA,0.905,2.0,0.982,43.8,330,1,population,ca_detail_1762513249309-pop1250
2000,24,36,VULKAN,0.5,1.473,2.0,32.87,7,1,seed,ca_detail_1762512483895
2000,11,21,GRASLAND,0.5,2.0,2.0,150.0,98,1,steps,ca_detail_1762512849242
400,24,44,SUMPF,1.027,1.343,0.678,200.0,341,1,steps,ca_detail_1762512748570
2000,6,30,VULKAN,2.0,2.0,2.0,87.36,391,1,seed,ca_detail_1762512570763
2000,22,41,GEBIRGE,1.083,1.754,0.5,200.0,1816,1,steps,ca_detail_1762512849242
2000,32,6,WALD,2.0,2.0,1.84,200.0,178,1,seed,ca_detail_1762512624538
2000,28,36,OZEAN,0.512,2.0,2.0,136.68,64,1,seed,ca_detail_1762512570763
1600,48,44,WALD,0.5,1.903,1.243,200.0,183,1,steps,ca_detail_1762512804294
2000,46,25,VULKAN,0.783,1.555,1.437,100.0,0,1,seed,ca_detail_1762512446573
2000,22,22,GEBIRGE,0.81,1.467,1.401,29.55,28,1,same,ca_detail_1762512270723
1200,44,5,VULKAN,0.5,2.0,1.383,100.0,0,1,steps,ca_detail_1762512788880
2000,13,7,SUMPF,0.949,2.0,1.973,200.0,151,1,population,ca_detail_1762513195633-pop625
2000,15,2,TUNDRA,0.78,2.0,1.793,14.6,549,1,population,ca_detail_1762513304195-pop2500
2000,25,14,TUNDRA,2.0,2.0,2.0,57.94,61,1,population,ca_detail_1762513195633-pop625
2000,22,8,GEBIRGE,2.0,1.096,0.804,18.19,23,1,same,ca_detail_1762512398038
400,32,4,VULKAN,0.782,2.0,1.621,48.4,6,1,steps,ca_detail_1762512748570
2000,21,3,WÜSTE,1.828,2.0,0.845,189.65,272,1,seed,ca_detail_1762512446573
2000,41,10,GRASLAND,1.716,2.0,1.172,200.0,691,1,seed,ca_detail_1762512624538
1600,22,39,VULKAN,0.753,1.612,1.554,81.39,2,1,steps,ca_detail_1762512804294
2000,15,26,WÜSTE,0.5,1.469,1.479,84.33,2,1,steps,ca_detail_1762512849242
2000,3,2,OZEAN,2.0,2.0,2.0,200.0,633,1,seed,ca_detail_1762512598970
2000,4,29,GEBIRGE,0.724,2.0,1.715,52.69,30,1,seed,ca_detail_1762512483895
2000,38,43,OZEAN,1.033,1.606,1.728,200.0,207,1,same,ca_detail_1762512346105
2000,38,45,TUNDRA,0.711,2.0,1.627,142.98,206,1,population,ca_detail_1762513065927-pop50
1200,23,42,OZEAN,1.027,1.407,0.58,200.0,736,1,steps,ca_detail_1762512788880
400,17,1,GRASLAND,1.197,1.659,1.053,200.0,33,1,steps,ca_detail_1762512748570
2000,17,33,VULKAN,2.0,2.0,2.0,62.45,5,1,same,ca_detail_1762512270723
2000,49,27,GEBIRGE,1.515,2.0,1.086,200.0,1018,1,seed,ca_detail_1762512446573
2000,25,24,VULKAN,1.116,0.866,0.557,88.73,1,1,seed,ca_detail_1762512570763
2000,38,20,SUMPF,1.179,1.96,0.5,200.0,783,1,steps,ca_detail_1762512849242
2000,38,41,VULKAN,0.637,2.0,1.218,22.6,9,1,same,ca_detail_1762512370832
2000,11,25,OZEAN,2.0,2.0,1.72,200.0,128,1,seed,ca_detail_1762512446573
2000,47,7,WALD,1.212,2.0,0.778,200.0,510,1,same,ca_detail_1762512346105
800,19,36,OZEAN,2.0,2.0,1.217,200.0,102,1,steps,ca_detail_1762512767599
2000,32,11,WÜSTE,1.935,1.935,1.517,73.29,10,1,same,ca_detail_1762512310071
2000,1,40,WÜSTE,0.638,2.0,1.106,0.8,16,1,same,ca_detail_1762512310071
2000,16,18,GRASLAND,0.5,1.694,0.956,200.0,40,1,seed,ca_detail_1762512624538
2000,46,7,SUMPF,1.172,2.0,1.005,200.0,255,1,same,ca_detail_1762512346105
800,41,2,WÜSTE,0.5,1.813,1.149,5.49,14,1,steps,ca_detail_1762512767599
2000,41,24,WÜSTE,1.332,2.0,0.5,8.2,16,1,same,ca_detail_1762512346105
2000,24,26,WALD,2.0,2.0,0.692,200.0,314,1,seed,ca_detail_1762512483895
2000,12,0,TUNDRA,0.608,2.0,0.586,73.78,21,1,steps,ca_detail_1762512849242
2000,15,1,WÜSTE,1.7,2.0,0.731,42.41,14,1,population,ca_detail_1762513065927-pop50
2000,1,14,VULKAN,1.89,1.979,1.758,44.57,7,1,same,ca_detail_1762512370832
800,33,11,OZEAN,0.5,2.0,1.343,162.96,113,1,steps,ca_detail_1762512767599
2000,14,28,TUNDRA,1.395,2.0,1.386,198.33,787,1,same,ca_detail_1762512270723
1600,41,6,GEBIRGE,1.091,2.0,1.371,159.02,80,1,steps,ca_detail_1762512804294
2000,40,39,TUNDRA,1.347,2.0,2.0,97.55,73,1,seed,ca_detail_1762512598970
2000,20,42,GRASLAND,2.0,2.0,1.498,200.0,415,1,seed,ca_detail_1762512624538
2000,49,37,WÜSTE,1.045,2.0,1.581,50.6,573,1,same,ca_detail_1762512398038
2000,45,18,WÜSTE,1.3,1.278,2.0,15.02,10,1,population,ca_detail_1762513065927-pop50
1600,10,31,TUNDRA,0.66,2.0,1.465,41.23,182,1,steps,ca_detail_1762512804294
2000,18,5,SUMPF,2.0,2.0,1.12,200.0,423,1,seed,ca_detail_1762512624538
1200,38,34,SUMPF,0.622,1.962,1.066,87.94,105,1,steps,ca_detail_1762512788880
2000,26,34,TUNDRA,0.605,1.709,0.632,190.49,132,1,same,ca_detail_1762512346105
2000,1,39,OZEAN,0.5,2.0,0.777,111.07,48,1,population,ca_detail_1762512974066-pop1
2000,21,32,WÜSTE,1.322,1.916,1.586,89.63,2,1,same,ca_detail_1762512310071
2000,47,48,GRASLAND,0.565,2.0,2.0,200.0,601,1,population,ca_detail_1762512974066-pop1
2000,7,13,SUMPF,1.184,2.0,0.669,160.07,111,1,seed,ca_detail_1762512446573
800,49,40,WALD,1.139,2.0,0.581,200.0,724,1,steps,ca_detail_1762512767599
2000,35,41,WALD,0.739,1.773,1.826,200.0,820,1,seed,ca_detail_1762512570763
2000,44,27,GEBIRGE,0.923,1.751,0.711,200.0,979,1,population,ca_detail_1762512974066-pop1
2000,3,34,GRASLAND,0.5,1.775,1.427,200.0,240,1,same,ca_detail_1762512310071
2000,43,49,SUMPF,0.771,2.0,1.373,200.0,142,1,same,ca_detail_1762512370832
2000,48,45,GRASLAND,1.567,1.514,1.454,200.0,1162,1,same,ca_detail_1762512398038
2000,30,23,OZEAN,1.378,1.698,0.954,200.0,70,1,population,ca_detail_1762513195633-pop625
2000,28,17,GEBIRGE,2.0,1.735,1.866,200.0,149,1,seed,ca_detail_1762512598970
2000,5,45,WALD,0.5,1.683,1.968,113.8,97,1,same,ca_detail_1762512346105
1200,13,21,WALD,1.192,1.289,1.057,200.0,1144,1,steps,ca_detail_1762512788880
2000,29,29,GEBIRGE,0.675,2.0,0.5,200.0,794,1,same,ca_detail_1762512346105
2000,13,27,OZEAN,1.667,2.0,2.0,200.0,685,1,population,ca_detail_1762512974066-pop1
2000,33,44,TUNDRA,0.5,2.0,2.0,195.38,217,1,population,ca_detail_1762512974066-pop1
2000,40,1,WÜSTE,1.141,2.0,1.057,71.17,5,1,same,ca_detail_1762512346105
2000,34,33,OZEAN,2.0,1.764,1.16,200.0,836,1,population,ca_detail_1762513249309-pop1250
1600,27,25,WÜSTE,2.0,1.139,0.5,10.23,537,1,steps,ca_detail_1762512804294
400,8,43,SUMPF,0.735,1.789,1.035,200.0,317,1,steps,ca_detail_1762512748570
2000,40,31,WÜSTE,0.744,1.681,0.908,21.28,11,1,population,ca_detail_1762513304195-pop2500
2000,30,13,WÜSTE,1.872,1.52,2.0,94.6,1,1,same,ca_detail_1762512346105
2000,14,34,TUNDRA,1.433,2.0,2.0,192.94,595,1,seed,ca_detail_1762512446573
2000,3,26,TUNDRA,1.281,1.903,2.0,56.6,66,1,steps,ca_detail_1762512849242
2000,37,0,TUNDRA,1.046,1.09,1.399,19.88,11,1,seed,ca_detail_1762512598970
2000,35,15,TUNDRA,0.5,1.918,2.0,78.16,36,1,same,ca_detail_1762512310071
2000,11,23,VULKAN,2.0,2.0,1.326,26.63,20,1,population,ca_detail_1762512974066-pop1
2000,5,29,GEBIRGE,0.845,2.0,0.96,200.0,348,1,population,ca_detail_1762513304195-pop2500
2000,41,10,GRASLAND,2.0,1.671,0.928,200.0,174,1,population,ca_detail_1762513249309-pop1250
2000,15,5,WÜSTE,1.459,2.0,1.397,186.96,162,1,seed,ca_detail_1762512624538
2000,16,20,WÜSTE,0.786,1.073,1.152,16.42,9,1,population,ca_detail_1762513304195-pop2500
800,3,26,TUNDRA,0.5,1.564,1.575,76.84,7,1,steps,ca_detail_1762512767599
2000,5,43,GRASLAND,1.744,2.0,0.714,200.0,554,1,steps,ca_detail_1762512849242
2000,41,46,OZEAN,1.316,2.0,1.283,200.0,697,1,population,ca_detail_1762513195633-pop625
2000,4,45,VULKAN,2.0,2.0,1.289,28.84,9,1,steps,ca_detail_1762512849242
2000,11,9,SUMPF,0.715,2.0,2.0,200.0,323,1,same,ca_detail_1762512370832
2000,39,21,VULKAN,0.78,2.0,0.795,59.01,69,1,seed,ca_detail_1762512624538
2000,26,41,SUMPF,0.821,2.0,0.971,200.0,539,1,same,ca_detail_1762512370832
2000,23,8,OZEAN,2.0,2.0,1.823,151.05,9,1,population,ca_detail_1762513249309-pop1250
800,48,13,WÜSTE,1.325,2.0,1.761,49.37,11,1,steps,ca_detail_1762512767599
2000,31,10,GEBIRGE,2.0,1.71,1.67,200.0,309,1,population,ca_detail_1762513304195-pop2500
2000,17,0,OZEAN,1.767,2.0,2.0,181.47,35,1,same,ca_detail_1762512370832
400,1,36,OZEAN,1.218,1.269,0.886,200.0,313,1,steps,ca_detail_1762512748570
2000,48,23,TUNDRA,0.678,2.0,2.0,189.21,425,1,seed,ca_detail_1762512446573
2000,5,13,GRASLAND,2.0,1.839,1.514,200.0,34,1,population,ca_detail_1762512974066-pop1
1200,34,30,TUNDRA,1.011,2.0,0.5,15.7,65,1,steps,ca_detail_1762512788880
2000,8,17,WALD,0.759,2.0,1.158,200.0,1598,1,same,ca_detail_1762512270723
2000,45,6,GRASLAND,2.0,1.848,2.0,200.0,1032,1,seed,ca_detail_1762512624538
2000,27,46,GRASLAND,1.145,1.982,1.536,200.0,127,1,same,ca_detail_1762512270723
2000,16,7,OZEAN,1.441,1.587,0.887,146.08,17,1,seed,ca_detail_1762512570763
2000,10,29,SUMPF,1.934,2.0,1.785,200.0,402,1,same,ca_detail_1762512370832
1600,32,19,WÜSTE,0.573,2.0,1.29,17.0,13,1,steps,ca_detail_1762512804294
2000,41,24,OZEAN,1.052,1.381,1.574,200.0,708,1,seed,ca_detail_1762512483895
2000,42,46,TUNDRA,2.0,2.0,1.589,51.34,61,1,population,ca_detail_1762512974066-pop1
1600,47,40,VULKAN,0.5,2.0,2.0,74.2,3,1,steps,ca_detail_1762512804294
2000,6,24,TUNDRA,1.021,2.0,1.417,127.34,373,1,steps,ca_detail_1762512849242
2000,24,23,WÜSTE,1.449,2.0,2.0,59.14,10,1,population,ca_detail_1762512974066-pop1
2000,30,36,OZEAN,2.0,2.0,2.0,119.47,24,1,same,ca_detail_1762512310071
400,46,10,WÜSTE,0.819,1.873,2.0,60.56,6,1,steps,ca_detail_1762512748570
400,48,45,GRASLAND,0.579,1.658,2.0,200.0,284,1,steps,ca_detail_1762512748570
1200,9,7,TUNDRA,0.5,2.0,1.773,47.88,341,1,steps,ca_detail_1762512788880
2000,31,15,WALD,2.0,2.0,1.67,200.0,32,1,population,ca_detail_1762513304195-pop2500
2000,22,7,TUNDRA,1.739,2.0,2.0,60.02,174,1,population,ca_detail_1762513249309-pop1250
2000,24,18,WALD,1.525,2.0,1.978,200.0,769,1,same,ca_detail_1762512346105
2000,15,0,GRASLAND,0.715,1.658,1.188,162.71,74,1,seed,ca_detail_1762512446573
2000,8,39,WALD,1.218,2.0,2.0,107.11,113,1,population,ca_detail_1762513249309-pop1250
2000,11,19,WÜSTE,0.5,2.0,2.0,100.0,0,1,steps,ca_detail_1762512849242
800,46,44,SUMPF,2.0,1.633,2.0,150.0,32,1,steps,ca_detail_1762512767599
2000,8,17,WALD,1.097,1.873,1.771,200.0,139,1,population,ca_detail_1762513304195-pop2500
2000,36,29,WÜSTE,0.98,2.0,2.0,33.62,12,1,same,ca_detail_1762512270723
2000,22,10,OZEAN,2.0,1.955,2.0,200.0,508,1,same,ca_detail_1762512346105
2000,47,21,WÜSTE,1.571,1.939,1.829,85.94,139,1,same,ca_detail_1762512370832
2000,12,39,VULKAN,2.0,2.0,2.0,84.98,2,1,same,ca_detail_1762512370832
2000,4,39,SUMPF,1.256,1.902,1.367,200.0,162,1,steps,ca_detail_1762512849242
2000,43,25,OZEAN,0.795,2.0,1.214,200.0,212,1,population,ca_detail_1762513304195-pop2500
400,13,7,SUMPF,0.681,1.377,0.857,180.12,44,1,steps,ca_detail_1762512748570
2000,46,42,WÜSTE,0.893,1.925,1.904,200.0,214,1,same,ca_detail_1762512310071
2000,47,20,GEBIRGE,0.988,1.945,1.335,200.0,396,1,same,ca_detail_1762512270723
2000,38,8,VULKAN,2.0,2.0,1.389,114.05,368,1,population,ca_detail_1762512974066-pop1
2000,0,30,GEBIRGE,1.305,2.0,1.232,200.0,245,1,population,ca_detail_1762513304195-pop2500
2000,46,0,GRASLAND,0.693,1.355,1.953,200.0,368,1,same,ca_detail_1762512370832
2000,34,18,TUNDRA,1.967,2.0,1.891,57.09,46,1,population,ca_detail_1762513304195-pop2500
2000,26,48,GEBIRGE,1.072,1.642,0.826,3.99,317,1,same,ca_detail_1762512310071
2000,43,44,SUMPF,0.63,2.0,1.784,200.0,621,1,seed,ca_detail_1762512483895
2000,12,17,OZEAN,1.284,2.0,1.297,200.0,13,1,seed,ca_detail_1762512570763
2000,38,10,SUMPF,1.052,2.0,1.984,149.49,269,1,same,ca_detail_1762512270723
2000,0,40,OZEAN,1.797,1.435,0.96,200.0,1168,1,population,ca_detail_1762513249309-pop1250
2000,8,14,GRASLAND,1.077,1.991,1.137,146.63,70,1,seed,ca_detail_1762512598970
400,1,11,OZEAN,0.5,1.96,0.719,87.4,73,1,steps,ca_detail_1762512748570
1200,21,15,GEBIRGE,0.834,1.715,1.945,168.19,291,1,steps,ca_detail_1762512788880
2000,47,22,WÜSTE,1.091,1.7,1.048,71.62,4,1,same,ca_detail_1762512398038
800,45,34,SUMPF,0.579,1.656,1.334,200.0,190,1,steps,ca_detail_1762512767599
800,9,11,OZEAN,0.5,1.951,1.182,200.0,481,1,steps,ca_detail_1762512767599
2000,3,27,WÜSTE,1.137,1.242,1.611,30.96,8,1,population,ca_detail_1762513195633-pop625
1200,3,25,VULKAN,0.553,2.0,1.512,100.0,0,1,steps,ca_detail_1762512788880
2000,3,17,WÜSTE,0.684,2.0,2.0,53.95,48,1,same,ca_detail_1762512270723
800,17,5,WÜSTE,0.563,1.908,0.962,100.0,0,1,steps,ca_detail_1762512767599
2000,20,15,WÜSTE,1.791,2.0,1.66,143.68,338,1,population,ca_detail_1762512974066-pop1
2000,25,0,OZEAN,1.316,2.0,0.974,158.95,24,1,same,ca_detail_1762512346105
2000,21,30,TUNDRA,1.162,1.443,0.887,30.92,14,1,population,ca_detail_1762513065927-pop50
2000,44,8,GRASLAND,0.653,2.0,1.157,200.0,241,1,population,ca_detail_1762512974066-pop1
2000,38,6,SUMPF,1.164,1.35,1.614,200.0,553,1,population,ca_detail_1762513304195-pop2500
2000,37,45,SUMPF,0.584,2.0,0.935,200.0,199,1,seed,ca_detail_1762512624538
2000,37,19,SUMPF,0.753,2.0,1.159,200.0,139,1,same,ca_detail_1762512310071
2000,4,40,WÜSTE,0.819,1.845,1.445,0.14,15,1,seed,ca_detail_1762512483895
2000,24,36,GRASLAND,1.56,2.0,0.811,200.0,301,1,population,ca_detail_1762513195633-pop625
2000,27,31,WÜSTE,1.047,1.631,2.0,56.14,6,1,population,ca_detail_1762513304195-pop2500
400,32,28,GEBIRGE,1.53,1.669,0.5,200.0,334,1,steps,ca_detail_1762512748570
2000,35,32,GEBIRGE,2.0,1.549,0.5,200.0,601,1,population,ca_detail_1762513195633-pop625
2000,32,27,WALD,1.27,2.0,1.887,200.0,247,1,seed,ca_detail_1762512598970
2000,17,3,SUMPF,2.0,2.0,1.03,200.0,24,1,steps,ca_detail_1762512849242
2000,8,7,SUMPF,1.771,1.322,0.792,200.0,1040,1,seed,ca_detail_1762512598970
1600,6,35,WÜSTE,1.952,2.0,0.955,58.01,15,1,steps,ca_detail_1762512804294
2000,27,47,SUMPF,1.838,1.489,2.0,200.0,283,1,population,ca_detail_1762513249309-pop1250
1600,19,35,SUMPF,0.722,2.0,1.83,200.0,346,1,steps,ca_detail_1762512804294
2000,20,15,VULKAN,0.661,2.0,1.363,31.2,8,1,seed,ca_detail_1762512446573
2000,33,0,VULKAN,0.527,1.923,0.5,30.14,8,1,same,ca_detail_1762512310071
1600,30,7,VULKAN,1.073,2.0,1.608,48.4,6,1,steps,ca_detail_1762512804294
2000,32,19,WÜSTE,0.5,2.0,1.402,81.4,3,1,same,ca_detail_1762512370832
1600,17,47,GRASLAND,1.619,1.782,1.714,125.85,9,1,steps,ca_detail_1762512804294
2000,47,43,TUNDRA,0.588,2.0,0.717,120.64,209,1,population,ca_detail_1762513249309-pop1250
2000,48,29,GRASLAND,0.5,2.0,1.322,200.0,987,1,seed,ca_detail_1762512483895
2000,25,23,TUNDRA,1.637,2.0,1.605,89.69,168,1,same,ca_detail_1762512398038
2000,4,26,WÜSTE,0.954,1.623,1.715,100.0,0,1,seed,ca_detail_1762512483895
2000,30,29,GEBIRGE,2.0,2.0,1.22,200.0,378,1,population,ca_detail_1762513065927-pop50
2000,21,6,TUNDRA,0.557,2.0,0.668,34.08,56,1,seed,ca_detail_1762512570763
2000,2,42,TUNDRA,2.0,2.0,2.0,52.21,17,1,seed,ca_detail_1762512598970
400,6,14,WALD,1.517,1.081,0.6,200.0,202,1,steps,ca_detail_1762512748570
2000,39,33,TUNDRA,0.635,2.0,0.5,63.2,28,1,seed,ca_detail_1762512483895
2000,20,43,WÜSTE,0.888,1.85,2.0,0.59,15,1,same,ca_detail_1762512270723
2000,21,27,TUNDRA,1.171,2.0,1.898,86.29,23,1,seed,ca_detail_1762512598970
2000,46,10,WÜSTE,0.641,2.0,1.464,19.4,13,1,same,ca_detail_1762512370832
2000,35,34,OZEAN,1.841,1.556,0.932,200.0,642,1,population,ca_detail_1762513065927-pop50
2000,17,47,GRASLAND,2.0,2.0,2.0,200.0,124,1,population,ca_detail_1762513249309-pop1250
2000,41,39,GRASLAND,0.971,1.471,0.876,129.13,28,1,seed,ca_detail_1762512446573
2000,36,35,WÜSTE,1.095,1.659,1.329,13.32,12,1,seed,ca_detail_1762512624538
2000,43,40,WÜSTE,0.646,1.359,0.5,26.1,9,1,population,ca_detail_1762513249309-pop1250
400,36,47,GRASLAND,0.825,2.0,0.834,200.0,319,1,steps,ca_detail_1762512748570
2000,45,33,OZEAN,1.807,2.0,2.0,200.0,27,1,population,ca_detail_1762513195633-pop625
2000,48,27,WALD,1.638,1.115,0.683,200.0,908,1,seed,ca_detail_1762512570763
2000,20,38,SUMPF,2.0,1.813,1.197,200.0,870,1,population,ca_detail_1762513195633-pop625
400,48,33,GRASLAND,0.5,2.0,1.303,150.0,55,1,steps,ca_detail_1762512748570
800,26,7,TUNDRA,0.636,1.888,1.372,98.88,1,1,steps,ca_detail_1762512767599
2000,23,34,TUNDRA,2.0,2.0,1.44,165.38,847,1,seed,ca_detail_1762512483895
2000,18,43,GRASLAND,1.133,2.0,0.849,200.0,179,1,population,ca_detail_1762513249309-pop1250
1200,23,39,OZEAN,1.027,1.407,0.5,200.0,811,1,steps,ca_detail_1762512788880
2000,6,37,GEBIRGE,0.829,2.0,2.0,200.0,507,1,same,ca_detail_1762512346105
2000,26,1,OZEAN,2.0,2.0,1.759,200.0,179,1,population,ca_detail_1762513249309-pop1250
2000,4,8,GRASLAND,0.697,1.389,0.502,178.62,13,1,population,ca_detail_1762513249309-pop1250
2000,36,30,OZEAN,0.754,2.0,2.0,149.52,28,1,seed,ca_detail_1762512624538
1200,12,30,WALD,0.864,2.0,1.163,200.0,956,1,steps,ca_detail_1762512788880
2000,19,14,SUMPF,0.64,2.0,2.0,200.0,397,1,seed,ca_detail_1762512483895
2000,8,10,WÜSTE,1.039,1.72,2.0,100.0,0,1,steps,ca_detail_1762512849242
2000,30,5,GEBIRGE,1.448,1.663,1.457,200.0,491,1,steps,ca_detail_1762512849242
2000,1,45,VULKAN,0.95,1.961,1.604,39.33,7,1,population,ca_detail_1762513195633-pop625
2000,48,20,WÜSTE,0.938,2.0,1.054,75.2,4,1,same,ca_detail_1762512310071
1600,19,43,TUNDRA,1.376,2.0,0.777,171.66,1104,1,steps,ca_detail_1762512804294
2000,27,25,WALD,1.771,2.0,1.782,200.0,711,1,seed,ca_detail_1762512624538
2000,15,26,WÜSTE,0.941,2.0,1.383,39.84,394,1,population,ca_detail_1762513065927-pop50
2000,32,48,WÜSTE,2.0,2.0,1.375,70.06,14,1,steps,ca_detail_1762512849242
2000,34,31,TUNDRA,0.5,2.0,1.036,63.15,52,1,seed,ca_detail_1762512446573
2000,39,37,OZEAN,1.013,2.0,1.16,176.71,16,1,same,ca_detail_1762512398038
2000,29,10,SUMPF,1.0,1.244,0.722,200.0,203,1,same,ca_detail_1762512370832
2000,36,43,WÜSTE,0.5,2.0,0.742,19.4,13,1,population,ca_detail_1762512974066-pop1
1600,7,49,GEBIRGE,0.5,2.0,1.121,200.0,1144,1,steps,ca_detail_1762512804294
2000,48,21,VULKAN,0.89,2.0,1.587,22.6,9,1,seed,ca_detail_1762512483895
2000,7,25,OZEAN,0.5,2.0,0.584,200.0,160,1,population,ca_detail_1762513195633-pop625
2000,28,34,WALD,1.068,2.0,2.0,162.43,107,1,population,ca_detail_1762512974066-pop1
1600,42,21,TUNDRA,0.672,2.0,0.5,78.99,16,1,steps,ca_detail_1762512804294
2000,28,12,SUMPF,2.0,2.0,1.628,200.0,613,1,same,ca_detail_1762512370832
2000,26,38,WÜSTE,2.0,2.0,1.85,178.79,169,1,same,ca_detail_1762512370832
2000,36,49,WÜSTE,1.796,2.0,2.0,97.32,1,1,same,ca_detail_1762512346105
2000,39,39,SUMPF,1.013,2.0,1.16,192.87,18,1,same,ca_detail_1762512398038
2000,30,11,GEBIRGE,1.532,1.919,1.933,88.78,46,1,population,ca_detail_1762512974066-pop1
2000,20,48,OZEAN,2.0,2.0,1.565,167.37,62,1,population,ca_detail_1762512974066-pop1
2000,23,35,VULKAN,2.0,2.0,0.831,7.25,11,1,population,ca_detail_1762513304195-pop2500
2000,22,24,TUNDRA,1.761,2.0,1.186,62.29,82,1,same,ca_detail_1762512398038
2000,18,39,WALD,0.605,2.0,0.5,200.0,1040,1,same,ca_detail_1762512370832
800,10,0,GEBIRGE,1.519,2.0,1.475,200.0,226,1,steps,ca_detail_1762512767599
2000,49,45,GRASLAND,2.0,0.959,1.175,200.0,531,1,seed,ca_detail_1762512570763
2000,6,21,TUNDRA,0.845,1.107,2.0,86.29,2,1,population,ca_detail_1762513304195-pop2500
1200,4,10,OZEAN,1.042,2.0,0.854,200.0,582,1,steps,ca_detail_1762512788880
2000,5,14,SUMPF,1.918,1.921,0.541,200.0,1581,1,same,ca_detail_1762512346105
800,39,14,SUMPF,0.639,2.0,1.171,200.0,33,1,steps,ca_detail_1762512767599
2000,33,41,TUNDRA,0.784,2.0,1.654,79.66,118,1,population,ca_detail_1762513065927-pop50
2000,6,20,GEBIRGE,1.376,2.0,2.0,97.85,91,1,seed,ca_detail_1762512570763
2000,34,38,GRASLAND,0.5,1.812,1.077,200.0,866,1,same,ca_detail_1762512398038
2000,9,21,TUNDRA,1.0,2.0,0.99,13.34,1536,1,seed,ca_detail_1762512624538
2000,12,26,VULKAN,1.139,2.0,1.447,165.6,168,1,population,ca_detail_1762513065927-pop50
2000,14,5,TUNDRA,0.99,1.924,1.991,100.0,0,1,same,ca_detail_1762512398038
2000,40,34,GRASLAND,1.719,1.626,1.495,150.0,34,1,population,ca_detail_1762513249309-pop1250
2000,37,19,WÜSTE,0.78,2.0,0.833,19.4,13,1,seed,ca_detail_1762512624538
